country,coverage,measure,year,month,passengers
LUX,TOTAL,PAS_BRD,1995,M01,
LVA,TOTAL,PAS_BRD,1995,M01,
MNE,TOTAL,PAS_BRD,1995,M01,
MKD,TOTAL,PAS_BRD,1995,M01,
MLT,TOTAL,PAS_BRD,1995,M01,
NLD,TOTAL,PAS_BRD,1995,M01,
NOR,TOTAL,PAS_BRD,1995,M01,
POL,TOTAL,PAS_BRD,1995,M01,
PRT,TOTAL,PAS_BRD,1995,M01,
ROU,TOTAL,PAS_BRD,1995,M01,
RS,TOTAL,PAS_BRD,1995,M01,
SWE,TOTAL,PAS_BRD,1995,M01,
SVN,TOTAL,PAS_BRD,1995,M01,
SVK,TOTAL,PAS_BRD,1995,M01,
TUR,TOTAL,PAS_BRD,1995,M01,
GBR,TOTAL,PAS_BRD,1995,M01,
AUT,INTL,PAS_BRD,1994,M12,
BEL,INTL,PAS_BRD,1994,M12,
BGR,INTL,PAS_BRD,1994,M12,
CHE,INTL,PAS_BRD,1994,M12,1407746
CYP,INTL,PAS_BRD,1994,M12,
CZE,INTL,PAS_BRD,1994,M12,
DEU,INTL,PAS_BRD,1994,M12,
DNK,INTL,PAS_BRD,1994,M12,
EST,INTL,PAS_BRD,1994,M12,
GRC,INTL,PAS_BRD,1994,M12,
ESP,INTL,PAS_BRD,1994,M12,
FIN,INTL,PAS_BRD,1994,M12,
FRA,INTL,PAS_BRD,1994,M12,
HRV,INTL,PAS_BRD,1994,M12,
HUN,INTL,PAS_BRD,1994,M12,
IRL,INTL,PAS_BRD,1994,M12,
ISL,INTL,PAS_BRD,1994,M12,
ITA,INTL,PAS_BRD,1994,M12,
LTU,INTL,PAS_BRD,1994,M12,
LUX,INTL,PAS_BRD,1994,M12,
LVA,INTL,PAS_BRD,1994,M12,
MNE,INTL,PAS_BRD,1994,M12,
MKD,INTL,PAS_BRD,1994,M12,
MLT,INTL,PAS_BRD,1994,M12,
NLD,INTL,PAS_BRD,1994,M12,
NOR,INTL,PAS_BRD,1994,M12,
POL,INTL,PAS_BRD,1994,M12,
PRT,INTL,PAS_BRD,1994,M12,
ROU,INTL,PAS_BRD,1994,M12,
RS,INTL,PAS_BRD,1994,M12,
SWE,INTL,PAS_BRD,1994,M12,
SVN,INTL,PAS_BRD,1994,M12,
SVK,INTL,PAS_BRD,1994,M12,
TUR,INTL,PAS_BRD,1994,M12,
GBR,INTL,PAS_BRD,1994,M12,
AUT,"NAT",PAS_BRD,1994,M12,
BEL,"NAT",PAS_BRD,1994,M12,
BGR,"NAT",PAS_BRD,1994,M12,
CHE,"NAT",PAS_BRD,1994,M12,105285
CYP,"NAT",PAS_BRD,1994,M12,
CZE,"NAT",PAS_BRD,1994,M12,
DEU,"NAT",PAS_BRD,1994,M12,
DNK,"NAT",PAS_BRD,1994,M12,
EST,"NAT",PAS_BRD,1994,M12,
GRC,"NAT",PAS_BRD,1994,M12,
ESP,"NAT",PAS_BRD,1994,M12,
FIN,"NAT",PAS_BRD,1994,M12,
FRA,"NAT",PAS_BRD,1994,M12,
HRV,"NAT",PAS_BRD,1994,M12,
HUN,"NAT",PAS_BRD,1994,M12,
IRL,"NAT",PAS_BRD,1994,M12,
ISL,"NAT",PAS_BRD,1994,M12,
ITA,"NAT",PAS_BRD,1994,M12,
LTU,"NAT",PAS_BRD,1994,M12,
LUX,"NAT",PAS_BRD,1994,M12,
LVA,"NAT",PAS_BRD,1994,M12,
MNE,"NAT",PAS_BRD,1994,M12,
MKD,"NAT",PAS_BRD,1994,M12,
MLT,"NAT",PAS_BRD,1994,M12,
NLD,"NAT",PAS_BRD,1994,M12,
NOR,"NAT",PAS_BRD,1994,M12,
POL,"NAT",PAS_BRD,1994,M12,
PRT,"NAT",PAS_BRD,1994,M12,
ROU,"NAT",PAS_BRD,1994,M12,
RS,"NAT",PAS_BRD,1994,M12,
SWE,"NAT",PAS_BRD,1994,M12,
SVN,"NAT",PAS_BRD,1994,M12,
SVK,"NAT",PAS_BRD,1994,M12,
TUR,"NAT",PAS_BRD,1994,M12,
GBR,"NAT",PAS_BRD,1994,M12,
AUT,TOTAL,PAS_BRD,1994,M12,
BEL,TOTAL,PAS_BRD,1994,M12,
BGR,TOTAL,PAS_BRD,1994,M12,
CHE,TOTAL,PAS_BRD,1994,M12,1513031
CYP,TOTAL,PAS_BRD,1994,M12,
CZE,TOTAL,PAS_BRD,1994,M12,
DEU,TOTAL,PAS_BRD,1994,M12,
DNK,TOTAL,PAS_BRD,1994,M12,
EST,TOTAL,PAS_BRD,1994,M12,
GRC,TOTAL,PAS_BRD,1994,M12,
ESP,TOTAL,PAS_BRD,1994,M12,
FIN,TOTAL,PAS_BRD,1994,M12,
FRA,TOTAL,PAS_BRD,1994,M12,
HRV,TOTAL,PAS_BRD,1994,M12,
HUN,TOTAL,PAS_BRD,1994,M12,
IRL,TOTAL,PAS_BRD,1994,M12,
ISL,TOTAL,PAS_BRD,1994,M12,
ITA,TOTAL,PAS_BRD,1994,M12,
LTU,TOTAL,PAS_BRD,1994,M12,
LUX,TOTAL,PAS_BRD,1994,M12,
LVA,TOTAL,PAS_BRD,1994,M12,
MNE,TOTAL,PAS_BRD,1994,M12,
MKD,TOTAL,PAS_BRD,1994,M12,
MLT,TOTAL,PAS_BRD,1994,M12,
NLD,TOTAL,PAS_BRD,1994,M12,
NOR,TOTAL,PAS_BRD,1994,M12,
POL,TOTAL,PAS_BRD,1994,M12,
PRT,TOTAL,PAS_BRD,1994,M12,
ROU,TOTAL,PAS_BRD,1994,M12,
RS,TOTAL,PAS_BRD,1994,M12,
SWE,TOTAL,PAS_BRD,1994,M12,
SVN,TOTAL,PAS_BRD,1994,M12,
SVK,TOTAL,PAS_BRD,1994,M12,
TUR,TOTAL,PAS_BRD,1994,M12,
GBR,TOTAL,PAS_BRD,1994,M12,
AUT,INTL,PAS_BRD,1994,M11,
BEL,INTL,PAS_BRD,1994,M11,
BGR,INTL,PAS_BRD,1994,M11,
CHE,INTL,PAS_BRD,1994,M11,1320074
CYP,INTL,PAS_BRD,1994,M11,
CZE,INTL,PAS_BRD,1994,M11,
DEU,INTL,PAS_BRD,1994,M11,
DNK,INTL,PAS_BRD,1994,M11,
EST,INTL,PAS_BRD,1994,M11,
GRC,INTL,PAS_BRD,1994,M11,
ESP,INTL,PAS_BRD,1994,M11,
FIN,INTL,PAS_BRD,1994,M11,
FRA,INTL,PAS_BRD,1994,M11,
HRV,INTL,PAS_BRD,1994,M11,
HUN,INTL,PAS_BRD,1994,M11,
IRL,INTL,PAS_BRD,1994,M11,
ISL,INTL,PAS_BRD,1994,M11,
ITA,INTL,PAS_BRD,1994,M11,
LTU,INTL,PAS_BRD,1994,M11,
LUX,INTL,PAS_BRD,1994,M11,
LVA,INTL,PAS_BRD,1994,M11,
MNE,INTL,PAS_BRD,1994,M11,
MKD,INTL,PAS_BRD,1994,M11,
MLT,INTL,PAS_BRD,1994,M11,
NLD,INTL,PAS_BRD,1994,M11,
NOR,INTL,PAS_BRD,1994,M11,
POL,INTL,PAS_BRD,1994,M11,
PRT,INTL,PAS_BRD,1994,M11,
ROU,INTL,PAS_BRD,1994,M11,
RS,INTL,PAS_BRD,1994,M11,
SWE,INTL,PAS_BRD,1994,M11,
SVN,INTL,PAS_BRD,1994,M11,
SVK,INTL,PAS_BRD,1994,M11,
TUR,INTL,PAS_BRD,1994,M11,
GBR,INTL,PAS_BRD,1994,M11,
AUT,"NAT",PAS_BRD,1994,M11,
BEL,"NAT",PAS_BRD,1994,M11,
BGR,"NAT",PAS_BRD,1994,M11,
CHE,"NAT",PAS_BRD,1994,M11,104771
CYP,"NAT",PAS_BRD,1994,M11,
CZE,"NAT",PAS_BRD,1994,M11,
DEU,"NAT",PAS_BRD,1994,M11,
DNK,"NAT",PAS_BRD,1994,M11,
EST,"NAT",PAS_BRD,1994,M11,
GRC,"NAT",PAS_BRD,1994,M11,
ESP,"NAT",PAS_BRD,1994,M11,
FIN,"NAT",PAS_BRD,1994,M11,
FRA,"NAT",PAS_BRD,1994,M11,
HRV,"NAT",PAS_BRD,1994,M11,
HUN,"NAT",PAS_BRD,1994,M11,
IRL,"NAT",PAS_BRD,1994,M11,
ISL,"NAT",PAS_BRD,1994,M11,
ITA,"NAT",PAS_BRD,1994,M11,
LTU,"NAT",PAS_BRD,1994,M11,
LUX,"NAT",PAS_BRD,1994,M11,
LVA,"NAT",PAS_BRD,1994,M11,
MNE,"NAT",PAS_BRD,1994,M11,
MKD,"NAT",PAS_BRD,1994,M11,
MLT,"NAT",PAS_BRD,1994,M11,
NLD,"NAT",PAS_BRD,1994,M11,
NOR,"NAT",PAS_BRD,1994,M11,
POL,"NAT",PAS_BRD,1994,M11,
PRT,"NAT",PAS_BRD,1994,M11,
ROU,"NAT",PAS_BRD,1994,M11,
RS,"NAT",PAS_BRD,1994,M11,
SWE,"NAT",PAS_BRD,1994,M11,
SVN,"NAT",PAS_BRD,1994,M11,
SVK,"NAT",PAS_BRD,1994,M11,
TUR,"NAT",PAS_BRD,1994,M11,
GBR,"NAT",PAS_BRD,1994,M11,
AUT,TOTAL,PAS_BRD,1994,M11,
BEL,TOTAL,PAS_BRD,1994,M11,
BGR,TOTAL,PAS_BRD,1994,M11,
CHE,TOTAL,PAS_BRD,1994,M11,1424845
CYP,TOTAL,PAS_BRD,1994,M11,
CZE,TOTAL,PAS_BRD,1994,M11,
DEU,TOTAL,PAS_BRD,1994,M11,
DNK,TOTAL,PAS_BRD,1994,M11,
EST,TOTAL,PAS_BRD,1994,M11,
GRC,TOTAL,PAS_BRD,1994,M11,
ESP,TOTAL,PAS_BRD,1994,M11,
FIN,TOTAL,PAS_BRD,1994,M11,
FRA,TOTAL,PAS_BRD,1994,M11,
HRV,TOTAL,PAS_BRD,1994,M11,
HUN,TOTAL,PAS_BRD,1994,M11,
IRL,TOTAL,PAS_BRD,1994,M11,
ISL,TOTAL,PAS_BRD,1994,M11,
ITA,TOTAL,PAS_BRD,1994,M11,
LTU,TOTAL,PAS_BRD,1994,M11,
LUX,TOTAL,PAS_BRD,1994,M11,
LVA,TOTAL,PAS_BRD,1994,M11,
MNE,TOTAL,PAS_BRD,1994,M11,
MKD,TOTAL,PAS_BRD,1994,M11,
MLT,TOTAL,PAS_BRD,1994,M11,
NLD,TOTAL,PAS_BRD,1994,M11,
NOR,TOTAL,PAS_BRD,1994,M11,
POL,TOTAL,PAS_BRD,1994,M11,
PRT,TOTAL,PAS_BRD,1994,M11,
ROU,TOTAL,PAS_BRD,1994,M11,
RS,TOTAL,PAS_BRD,1994,M11,
SWE,TOTAL,PAS_BRD,1994,M11,
SVN,TOTAL,PAS_BRD,1994,M11,
SVK,TOTAL,PAS_BRD,1994,M11,
TUR,TOTAL,PAS_BRD,1994,M11,
GBR,TOTAL,PAS_BRD,1994,M11,
AUT,INTL,PAS_BRD,1994,M10,
BEL,INTL,PAS_BRD,1994,M10,
BGR,INTL,PAS_BRD,1994,M10,
CHE,INTL,PAS_BRD,1994,M10,1852726
CYP,INTL,PAS_BRD,1994,M10,
CZE,INTL,PAS_BRD,1994,M10,
DEU,INTL,PAS_BRD,1994,M10,
DNK,INTL,PAS_BRD,1994,M10,
EST,INTL,PAS_BRD,1994,M10,
GRC,INTL,PAS_BRD,1994,M10,
ESP,INTL,PAS_BRD,1994,M10,
FIN,INTL,PAS_BRD,1994,M10,
FRA,INTL,PAS_BRD,1994,M10,
HRV,INTL,PAS_BRD,1994,M10,
HUN,INTL,PAS_BRD,1994,M10,
IRL,INTL,PAS_BRD,1994,M10,
ISL,INTL,PAS_BRD,1994,M10,
ITA,INTL,PAS_BRD,1994,M10,
LTU,INTL,PAS_BRD,1994,M10,
LUX,INTL,PAS_BRD,1994,M10,
LVA,INTL,PAS_BRD,1994,M10,
MNE,INTL,PAS_BRD,1994,M10,
MKD,INTL,PAS_BRD,1994,M10,
MLT,INTL,PAS_BRD,1994,M10,
NLD,INTL,PAS_BRD,1994,M10,
NOR,INTL,PAS_BRD,1994,M10,
POL,INTL,PAS_BRD,1994,M10,
PRT,INTL,PAS_BRD,1994,M10,
ROU,INTL,PAS_BRD,1994,M10,
RS,INTL,PAS_BRD,1994,M10,
SWE,INTL,PAS_BRD,1994,M10,
SVN,INTL,PAS_BRD,1994,M10,
SVK,INTL,PAS_BRD,1994,M10,
TUR,INTL,PAS_BRD,1994,M10,
GBR,INTL,PAS_BRD,1994,M10,
AUT,"NAT",PAS_BRD,1994,M10,
BEL,"NAT",PAS_BRD,1994,M10,
BGR,"NAT",PAS_BRD,1994,M10,
CHE,"NAT",PAS_BRD,1994,M10,127619
CYP,"NAT",PAS_BRD,1994,M10,
CZE,"NAT",PAS_BRD,1994,M10,
DEU,"NAT",PAS_BRD,1994,M10,
DNK,"NAT",PAS_BRD,1994,M10,
EST,"NAT",PAS_BRD,1994,M10,
GRC,"NAT",PAS_BRD,1994,M10,
ESP,"NAT",PAS_BRD,1994,M10,
FIN,"NAT",PAS_BRD,1994,M10,
FRA,"NAT",PAS_BRD,1994,M10,
HRV,"NAT",PAS_BRD,1994,M10,
HUN,"NAT",PAS_BRD,1994,M10,
IRL,"NAT",PAS_BRD,1994,M10,
ISL,"NAT",PAS_BRD,1994,M10,
ITA,"NAT",PAS_BRD,1994,M10,
LTU,"NAT",PAS_BRD,1994,M10,
LUX,"NAT",PAS_BRD,1994,M10,
LVA,"NAT",PAS_BRD,1994,M10,
MNE,"NAT",PAS_BRD,1994,M10,
MKD,"NAT",PAS_BRD,1994,M10,
MLT,"NAT",PAS_BRD,1994,M10,
NLD,"NAT",PAS_BRD,1994,M10,
NOR,"NAT",PAS_BRD,1994,M10,
POL,"NAT",PAS_BRD,1994,M10,
PRT,"NAT",PAS_BRD,1994,M10,
ROU,"NAT",PAS_BRD,1994,M10,
RS,"NAT",PAS_BRD,1994,M10,
SWE,"NAT",PAS_BRD,1994,M10,
SVN,"NAT",PAS_BRD,1994,M10,
SVK,"NAT",PAS_BRD,1994,M10,
TUR,"NAT",PAS_BRD,1994,M10,
GBR,"NAT",PAS_BRD,1994,M10,
AUT,TOTAL,PAS_BRD,1994,M10,
BEL,TOTAL,PAS_BRD,1994,M10,
BGR,TOTAL,PAS_BRD,1994,M10,
CHE,TOTAL,PAS_BRD,1994,M10,1980345
CYP,TOTAL,PAS_BRD,1994,M10,
CZE,TOTAL,PAS_BRD,1994,M10,
DEU,TOTAL,PAS_BRD,1994,M10,
DNK,TOTAL,PAS_BRD,1994,M10,
EST,TOTAL,PAS_BRD,1994,M10,
GRC,TOTAL,PAS_BRD,1994,M10,
ESP,TOTAL,PAS_BRD,1994,M10,
FIN,TOTAL,PAS_BRD,1994,M10,
FRA,TOTAL,PAS_BRD,1994,M10,
HRV,TOTAL,PAS_BRD,1994,M10,
HUN,TOTAL,PAS_BRD,1994,M10,
IRL,TOTAL,PAS_BRD,1994,M10,
ISL,TOTAL,PAS_BRD,1994,M10,
ITA,TOTAL,PAS_BRD,1994,M10,
LTU,TOTAL,PAS_BRD,1994,M10,
LUX,TOTAL,PAS_BRD,1994,M10,
LVA,TOTAL,PAS_BRD,1994,M10,
MNE,TOTAL,PAS_BRD,1994,M10,
MKD,TOTAL,PAS_BRD,1994,M10,
MLT,TOTAL,PAS_BRD,1994,M10,
NLD,TOTAL,PAS_BRD,1994,M10,
NOR,TOTAL,PAS_BRD,1994,M10,
POL,TOTAL,PAS_BRD,1994,M10,
PRT,TOTAL,PAS_BRD,1994,M10,
ROU,TOTAL,PAS_BRD,1994,M10,
RS,TOTAL,PAS_BRD,1994,M10,
SWE,TOTAL,PAS_BRD,1994,M10,
SVN,TOTAL,PAS_BRD,1994,M10,
SVK,TOTAL,PAS_BRD,1994,M10,
TUR,TOTAL,PAS_BRD,1994,M10,
GBR,TOTAL,PAS_BRD,1994,M10,
AUT,INTL,PAS_BRD,1994,M09,
BEL,INTL,PAS_BRD,1994,M09,
BGR,INTL,PAS_BRD,1994,M09,
CHE,INTL,PAS_BRD,1994,M09,1785644
CYP,INTL,PAS_BRD,1994,M09,
CZE,INTL,PAS_BRD,1994,M09,
DEU,INTL,PAS_BRD,1994,M09,
DNK,INTL,PAS_BRD,1994,M09,
EST,INTL,PAS_BRD,1994,M09,
GRC,INTL,PAS_BRD,1994,M09,
ESP,INTL,PAS_BRD,1994,M09,
FIN,INTL,PAS_BRD,1994,M09,
FRA,INTL,PAS_BRD,1994,M09,
HRV,INTL,PAS_BRD,1994,M09,
HUN,INTL,PAS_BRD,1994,M09,
IRL,INTL,PAS_BRD,1994,M09,
ISL,INTL,PAS_BRD,1994,M09,
ITA,INTL,PAS_BRD,1994,M09,
LTU,INTL,PAS_BRD,1994,M09,
LUX,INTL,PAS_BRD,1994,M09,
LVA,INTL,PAS_BRD,1994,M09,
MNE,INTL,PAS_BRD,1994,M09,
MKD,INTL,PAS_BRD,1994,M09,
MLT,INTL,PAS_BRD,1994,M09,
NLD,INTL,PAS_BRD,1994,M09,
NOR,INTL,PAS_BRD,1994,M09,
POL,INTL,PAS_BRD,1994,M09,
PRT,INTL,PAS_BRD,1994,M09,
ROU,INTL,PAS_BRD,1994,M09,
RS,INTL,PAS_BRD,1994,M09,
SWE,INTL,PAS_BRD,1994,M09,
SVN,INTL,PAS_BRD,1994,M09,
SVK,INTL,PAS_BRD,1994,M09,
TUR,INTL,PAS_BRD,1994,M09,
GBR,INTL,PAS_BRD,1994,M09,
AUT,"NAT",PAS_BRD,1994,M09,
BEL,"NAT",PAS_BRD,1994,M09,
BGR,"NAT",PAS_BRD,1994,M09,
CHE,"NAT",PAS_BRD,1994,M09,123897
CYP,"NAT",PAS_BRD,1994,M09,
CZE,"NAT",PAS_BRD,1994,M09,
DEU,"NAT",PAS_BRD,1994,M09,
DNK,"NAT",PAS_BRD,1994,M09,
EST,"NAT",PAS_BRD,1994,M09,
GRC,"NAT",PAS_BRD,1994,M09,
ESP,"NAT",PAS_BRD,1994,M09,
FIN,"NAT",PAS_BRD,1994,M09,
FRA,"NAT",PAS_BRD,1994,M09,
HRV,"NAT",PAS_BRD,1994,M09,
HUN,"NAT",PAS_BRD,1994,M09,
IRL,"NAT",PAS_BRD,1994,M09,
ISL,"NAT",PAS_BRD,1994,M09,
ITA,"NAT",PAS_BRD,1994,M09,
LTU,"NAT",PAS_BRD,1994,M09,
LUX,"NAT",PAS_BRD,1994,M09,
LVA,"NAT",PAS_BRD,1994,M09,
MNE,"NAT",PAS_BRD,1994,M09,
MKD,"NAT",PAS_BRD,1994,M09,
MLT,"NAT",PAS_BRD,1994,M09,
NLD,"NAT",PAS_BRD,1994,M09,
NOR,"NAT",PAS_BRD,1994,M09,
POL,"NAT",PAS_BRD,1994,M09,
PRT,"NAT",PAS_BRD,1994,M09,
ROU,"NAT",PAS_BRD,1994,M09,
RS,"NAT",PAS_BRD,1994,M09,
SWE,"NAT",PAS_BRD,1994,M09,
SVN,"NAT",PAS_BRD,1994,M09,
SVK,"NAT",PAS_BRD,1994,M09,
TUR,"NAT",PAS_BRD,1994,M09,
GBR,"NAT",PAS_BRD,1994,M09,
AUT,TOTAL,PAS_BRD,1994,M09,
BEL,TOTAL,PAS_BRD,1994,M09,
BGR,TOTAL,PAS_BRD,1994,M09,
CHE,TOTAL,PAS_BRD,1994,M09,1909541
CYP,TOTAL,PAS_BRD,1994,M09,
CZE,TOTAL,PAS_BRD,1994,M09,
DEU,TOTAL,PAS_BRD,1994,M09,
DNK,TOTAL,PAS_BRD,1994,M09,
EST,TOTAL,PAS_BRD,1994,M09,
GRC,TOTAL,PAS_BRD,1994,M09,
ESP,TOTAL,PAS_BRD,1994,M09,
FIN,TOTAL,PAS_BRD,1994,M09,
FRA,TOTAL,PAS_BRD,1994,M09,
HRV,TOTAL,PAS_BRD,1994,M09,
HUN,TOTAL,PAS_BRD,1994,M09,
IRL,TOTAL,PAS_BRD,1994,M09,
ISL,TOTAL,PAS_BRD,1994,M09,
ITA,TOTAL,PAS_BRD,1994,M09,
LTU,TOTAL,PAS_BRD,1994,M09,
LUX,TOTAL,PAS_BRD,1994,M09,
LVA,TOTAL,PAS_BRD,1994,M09,
MNE,TOTAL,PAS_BRD,1994,M09,
MKD,TOTAL,PAS_BRD,1994,M09,
MLT,TOTAL,PAS_BRD,1994,M09,
NLD,TOTAL,PAS_BRD,1994,M09,
NOR,TOTAL,PAS_BRD,1994,M09,
POL,TOTAL,PAS_BRD,1994,M09,
PRT,TOTAL,PAS_BRD,1994,M09,
ROU,TOTAL,PAS_BRD,1994,M09,
RS,TOTAL,PAS_BRD,1994,M09,
SWE,TOTAL,PAS_BRD,1994,M09,
SVN,TOTAL,PAS_BRD,1994,M09,
SVK,TOTAL,PAS_BRD,1994,M09,
TUR,TOTAL,PAS_BRD,1994,M09,
GBR,TOTAL,PAS_BRD,1994,M09,
AUT,INTL,PAS_BRD,1994,M08,
BEL,INTL,PAS_BRD,1994,M08,
BGR,INTL,PAS_BRD,1994,M08,
CHE,INTL,PAS_BRD,1994,M08,1854898
CYP,INTL,PAS_BRD,1994,M08,
CZE,INTL,PAS_BRD,1994,M08,
DEU,INTL,PAS_BRD,1994,M08,
DNK,INTL,PAS_BRD,1994,M08,
EST,INTL,PAS_BRD,1994,M08,
GRC,INTL,PAS_BRD,1994,M08,
ESP,INTL,PAS_BRD,1994,M08,
FIN,INTL,PAS_BRD,1994,M08,
FRA,INTL,PAS_BRD,1994,M08,
HRV,INTL,PAS_BRD,1994,M08,
HUN,INTL,PAS_BRD,1994,M08,
IRL,INTL,PAS_BRD,1994,M08,
ISL,INTL,PAS_BRD,1994,M08,
ITA,INTL,PAS_BRD,1994,M08,
LTU,INTL,PAS_BRD,1994,M08,
LUX,INTL,PAS_BRD,1994,M08,
LVA,INTL,PAS_BRD,1994,M08,
MNE,INTL,PAS_BRD,1994,M08,
MKD,INTL,PAS_BRD,1994,M08,
MLT,INTL,PAS_BRD,1994,M08,
NLD,INTL,PAS_BRD,1994,M08,
NOR,INTL,PAS_BRD,1994,M08,
POL,INTL,PAS_BRD,1994,M08,
PRT,INTL,PAS_BRD,1994,M08,
ROU,INTL,PAS_BRD,1994,M08,
RS,INTL,PAS_BRD,1994,M08,
SWE,INTL,PAS_BRD,1994,M08,
SVN,INTL,PAS_BRD,1994,M08,
SVK,INTL,PAS_BRD,1994,M08,
TUR,INTL,PAS_BRD,1994,M08,
GBR,INTL,PAS_BRD,1994,M08,
AUT,"NAT",PAS_BRD,1994,M08,
BEL,"NAT",PAS_BRD,1994,M08,
BGR,"NAT",PAS_BRD,1994,M08,
CHE,"NAT",PAS_BRD,1994,M08,119331
CYP,"NAT",PAS_BRD,1994,M08,
CZE,"NAT",PAS_BRD,1994,M08,
DEU,"NAT",PAS_BRD,1994,M08,
DNK,"NAT",PAS_BRD,1994,M08,
EST,"NAT",PAS_BRD,1994,M08,
GRC,"NAT",PAS_BRD,1994,M08,
ESP,"NAT",PAS_BRD,1994,M08,
FIN,"NAT",PAS_BRD,1994,M08,
FRA,"NAT",PAS_BRD,1994,M08,
HRV,"NAT",PAS_BRD,1994,M08,
HUN,"NAT",PAS_BRD,1994,M08,
IRL,"NAT",PAS_BRD,1994,M08,
ISL,"NAT",PAS_BRD,1994,M08,
ITA,"NAT",PAS_BRD,1994,M08,
LTU,"NAT",PAS_BRD,1994,M08,
LUX,"NAT",PAS_BRD,1994,M08,
LVA,"NAT",PAS_BRD,1994,M08,
MNE,"NAT",PAS_BRD,1994,M08,
MKD,"NAT",PAS_BRD,1994,M08,
MLT,"NAT",PAS_BRD,1994,M08,
NLD,"NAT",PAS_BRD,1994,M08,
NOR,"NAT",PAS_BRD,1994,M08,
POL,"NAT",PAS_BRD,1994,M08,
PRT,"NAT",PAS_BRD,1994,M08,
ROU,"NAT",PAS_BRD,1994,M08,
RS,"NAT",PAS_BRD,1994,M08,
SWE,"NAT",PAS_BRD,1994,M08,
SVN,"NAT",PAS_BRD,1994,M08,
SVK,"NAT",PAS_BRD,1994,M08,
TUR,"NAT",PAS_BRD,1994,M08,
GBR,"NAT",PAS_BRD,1994,M08,
AUT,TOTAL,PAS_BRD,1994,M08,
BEL,TOTAL,PAS_BRD,1994,M08,
BGR,TOTAL,PAS_BRD,1994,M08,
CHE,TOTAL,PAS_BRD,1994,M08,1974229
CYP,TOTAL,PAS_BRD,1994,M08,
CZE,TOTAL,PAS_BRD,1994,M08,
DEU,TOTAL,PAS_BRD,1994,M08,
DNK,TOTAL,PAS_BRD,1994,M08,
EST,TOTAL,PAS_BRD,1994,M08,
GRC,TOTAL,PAS_BRD,1994,M08,
ESP,TOTAL,PAS_BRD,1994,M08,
FIN,TOTAL,PAS_BRD,1994,M08,
FRA,TOTAL,PAS_BRD,1994,M08,
HRV,TOTAL,PAS_BRD,1994,M08,
HUN,TOTAL,PAS_BRD,1994,M08,
IRL,TOTAL,PAS_BRD,1994,M08,
ISL,TOTAL,PAS_BRD,1994,M08,
ITA,TOTAL,PAS_BRD,1994,M08,
LTU,TOTAL,PAS_BRD,1994,M08,
LUX,TOTAL,PAS_BRD,1994,M08,
LVA,TOTAL,PAS_BRD,1994,M08,
MNE,TOTAL,PAS_BRD,1994,M08,
MKD,TOTAL,PAS_BRD,1994,M08,
MLT,TOTAL,PAS_BRD,1994,M08,
NLD,TOTAL,PAS_BRD,1994,M08,
NOR,TOTAL,PAS_BRD,1994,M08,
POL,TOTAL,PAS_BRD,1994,M08,
PRT,TOTAL,PAS_BRD,1994,M08,
ROU,TOTAL,PAS_BRD,1994,M08,
RS,TOTAL,PAS_BRD,1994,M08,
SWE,TOTAL,PAS_BRD,1994,M08,
SVN,TOTAL,PAS_BRD,1994,M08,
SVK,TOTAL,PAS_BRD,1994,M08,
TUR,TOTAL,PAS_BRD,1994,M08,
GBR,TOTAL,PAS_BRD,1994,M08,
AUT,INTL,PAS_BRD,1994,M07,
BEL,INTL,PAS_BRD,1994,M07,
BGR,INTL,PAS_BRD,1994,M07,
CHE,INTL,PAS_BRD,1994,M07,1952686
CYP,INTL,PAS_BRD,1994,M07,
CZE,INTL,PAS_BRD,1994,M07,
DEU,INTL,PAS_BRD,1994,M07,
DNK,INTL,PAS_BRD,1994,M07,
EST,INTL,PAS_BRD,1994,M07,
GRC,INTL,PAS_BRD,1994,M07,
ESP,INTL,PAS_BRD,1994,M07,
FIN,INTL,PAS_BRD,1994,M07,
FRA,INTL,PAS_BRD,1994,M07,
HRV,INTL,PAS_BRD,1994,M07,
HUN,INTL,PAS_BRD,1994,M07,
IRL,INTL,PAS_BRD,1994,M07,
ISL,INTL,PAS_BRD,1994,M07,
ITA,INTL,PAS_BRD,1994,M07,
LTU,INTL,PAS_BRD,1994,M07,
LUX,INTL,PAS_BRD,1994,M07,
LVA,INTL,PAS_BRD,1994,M07,
MNE,INTL,PAS_BRD,1994,M07,
MKD,INTL,PAS_BRD,1994,M07,
MLT,INTL,PAS_BRD,1994,M07,
NLD,INTL,PAS_BRD,1994,M07,
NOR,INTL,PAS_BRD,1994,M07,
POL,INTL,PAS_BRD,1994,M07,
PRT,INTL,PAS_BRD,1994,M07,
ROU,INTL,PAS_BRD,1994,M07,
RS,INTL,PAS_BRD,1994,M07,
SWE,INTL,PAS_BRD,1994,M07,
SVN,INTL,PAS_BRD,1994,M07,
SVK,INTL,PAS_BRD,1994,M07,
TUR,INTL,PAS_BRD,1994,M07,
GBR,INTL,PAS_BRD,1994,M07,
AUT,"NAT",PAS_BRD,1994,M07,
BEL,"NAT",PAS_BRD,1994,M07,
BGR,"NAT",PAS_BRD,1994,M07,
CHE,"NAT",PAS_BRD,1994,M07,124513
CYP,"NAT",PAS_BRD,1994,M07,
CZE,"NAT",PAS_BRD,1994,M07,
DEU,"NAT",PAS_BRD,1994,M07,
